"","tweet"
"621","26m+ ang sasahurin ng isang presidente sa loob ng anim na taon pero hihingian mo ng 800 million    kaya nga hindi nagcacampaign rally si ping dahil mahal ang campaign rally    ping lacson back as being independent candidate   hindi ka nanakawan ni ping    "
"622"," sayang boto ko hindi mananalo   hindi mananalo kung hindi mo iboboto  at walang sayang naboto lahat yan nabibilang  ang sayang nasa harap mo na yung may nagawa na may plano na at honest pa eh hindi mo iboboto   ayusin na natin ang gobyerno   "
"623","    <U+0001F64F><U+0001F499>"
"624","murder charges were filed against lacson and 33 other members of a joint task force over the killing of 11 members of the kuratong baleleng syndicate  case was dismissed by the rtc for lack of probable cause sc affirmed the dismissal on nov 21 2012   "
"625","si  lang naman ang tunay at talagang kwalipikado sa kanilang lahat e <U+0001F499><U+0001F44A>   "
"626","bakit nga ba si  ang iyong dapat piliin sa darating na halalan 2022    "
"627","sen ping lacson stood for good governance not much fanfare but stood his grounds<U+0001F499><U+0001F499> a good leader indeed  hes a gentleman of his order <U+2764><U+FE0F><U+0001F970>good president to be  restore sanity n decency in government<U+0001F4AF><U+0001F91D>hes the best presidential material <U+0001F44D><U+0001F9E1>  "
"628","the only presidential candidate who gave concrete databased logical answers was     "
"629","pabigat talaga itong si rhedd    "
"630","handang lumaban para sa bayan at mamamayan   "
"631"," iisa lang nmn ang may paninindigan jan si   lang      "
"632","napapansin wala nmn talagang umalis sa team ng lacson sotto  "
"633","tuloy lang ang laban sen ping alam naming hindi ka korap dahil mas naniniwala ka sa prinsipyo mo laban aming presidente nasa likod mo lang kami <U+0001F4AA>   "
"634"," di ako kagalingan sa english pero yun drop at resign  simple lang pero pareho meaning sa inyo iba po ang kusang umalis at iba ang tinanggal  "
"635","i shall continue however to support and campaign for ping lacson in his campaign for the presidency as his official spokesman  "
"636","  "
"637","ang nagbayad at ang bayaran ay kailanman hindi nagmahal sa bansa   kaya choose your president <U+0001F4AF>  lalo na sa mga nakapaligid dito          "
"638","thank you my  senator              "
"639","always praying for you and your plans for our country sen ping lacson pilipino loves and support you the way you handle the issues with respect   "
"640","   ping lacson is a true leader he knows how to handles issues and face it with respect   "
"641","  ping lacson is a true leader he knows how to handles issues and face it with respect   "
"642"," ping lacson is a true leader he knows how to handles issues and face it with respect   "
"643","   i always admire and respect   such an honoroble gentleman   "
"644","  i always admire and respect   such an honoroble gentleman   "
"645"," i always admire and respect   such an honoroble gentleman   "
"646","  senator    mataas po ang respeto namin sa inyo support po namin kayo hanggang dulo   "
"647"," senator  mataas po ang respeto namin sa inyo support po namin kayo hanggang dulo   "
"648","kay sen ping na ako bukod sa matapang matalino at magaling marunong din sya  manindigan para sa bansa   "
"649","kung gusto nyo di masayang boto nyo kay sen ping lacson nyo na bigay boto nyo   "
"650","saludo ang buong bansa sa kakayahan mong paunlaring ang buhay ng mag pilipino "
"651","si lacson laban sa krimen at korapsyon   "
"652","kung may taong totoong may malasakit sa ating bansa yan ay si sen ping lacson   "
"653","  sigurado ako na si sen ping lacson ang kaylangan ng atin bansa para sa tuluyang pagbabago   "
"654","  basta sen ping lacson lag presidente ko   "
"655","sarap suportahan ng taong gagawin lahat para sa ating bayan   "
"656","lalo akong humanga kay    "
"657","maghahanap pa ba kayo ng iba e nandyan na si sen ping bukod sa matalino magaling at tapat magserbisyo sa bayan   "
"658","  saludo talaga ako kay sen ping bukod sa matalino ang galing pa   "
"659","   saludo talaga ako kay sen ping bukod sa matalino ang galing pa   "
"660","  i know sen   is really capable and very outstanding in every candidate   "
"661","  i salute sen  in everything   "
"662","wala nang ibang tamang gawin kundi ang iboto si sen ping   "
"663","   ping lacson lang talaga kaylangan ng bansa   "
"664"," ping lacson lang talaga kaylangan ng bansa   "
"665","   kaya sarap isupport ni ping di ka bibiguin   "
"666"," kaya sarap isupport ni ping di ka bibiguin   "
"667","sino ba naman di sasaludo kay sen ping e kita naman yung galing at talino nya sya talaga ang kaylangan ng ating bansa   "
"668","basta tapat matapang at magaling ping lacson yan   "
"669","   yung kakayahan ng isang leader na kay ping lacson na lahat   "
"670","   wala nang sabi sabi ping lacson lang ang presidente ko   "
"671"," wala nang sabi sabi ping lacson lang ang presidente ko   "
"672","the leader we need     "
"673"," si  ang nararapat na maging susunod na leader   "
"674","naniniwala kami sa kakayahan mo   at sa magandang layunin mo para sa ating bansa    "
"675"," i really salute you     we will always support you    "
"676"," i really salute you   we will always support you    "
"677","we need you in our country       "
"678"," ikaw po talaga ang nararapat manalo kaylantgan ka po ng ating bansa    "
"679"," saludo ako sayo  kaya laban lang support po kami sayo    "
"680"," "
"681","the last two days  political balimbingan is real its tragic how  is abandoned on the second thought this goes to show  how resilient  amp determined sen ping lacson in his quest to serve the filipinos     "
"682","thank you  for your sportsmanship  <U+0001F60A><U+270C><U+FE0F>    "
"683","nakikita namin na untiunti nang nagiging mas maingay ang ating mga  dito sa twitter maraming salamat sa inyo sa patuloy na pagsuporta kay  "
"684","para sa totoong pagbabago <U+0001F499><U+0001F44D><U+0001F3FD><U+0001F49C> "
"685","laban lang po tayo sir  di tayo aatras sabi nyo nga po either diretso tayo sa malacañan or diretso sa bahay <U+263A><U+FE0F> fighting sir para sa totoong pagbabago    "
"686","ill say it again stand up for what is right even if it means standing alone  i stand my ground for the right leader we need    <U+0001F1F5><U+0001F1ED>  <U+0001F44D> "
"687","kapag ang kandidato takot sa debate wala kasing mabuting masasabi     "
"688","mabait si leni magaling si ping go figure     "
"689","  di naman sayang ang boto kung tama iboboto lacson na ko     "
"690","ping is a straight shooter walang script     "
"691","pag nanalo si bbm at leni magulo vote for them kung gusto mo ng gulo     "
"692","from  to    tuloy ang laban         "
"693","ito yun eh <U+0001F1F5><U+0001F1ED>  hindi celebrity hindi malaking partido ordinaryong tao si ping lacson ang pangulo maranao market vendors para kay ping lacson at tito sotto    "
"694","loyalty to the party ends when loyalty to country begins lets stop this viscous cycle in philippine politics  tuloy ang laban ng pilipino  hindi ka namin iiwan  "
"695","yes my  senator     prinsipyo at integridad  true to his words  kaibigang walang iwanan         "
"696","hindi papatinag ang presidente ko   mas lalo akong nabilib sayo senator ping lacson <U+0001F62D><U+0001F499>  tuloy ang laban        "
"697","tuloy ang laban hanggang dulo kasama ninyo kami    "
"698","i am quoting again mlq loyalty to the party ends when loyalty to country begins lets stop this viscous cycle in philippine politics  tuloy ang laban ng pilipino  hindi ka namin iiwan  "
"699","   congrats agad sir lacson full support for you   "
"700","congrats agad sir lacson full support for you   "
"701","go ping lacson   "
"702","   go ping lacson   "
"703","ingat dyan sir lacson youre the best   "
"704","   ingat dyan sir lacson youre the best   "
"705","go ping lacson cotabato chapter support    "
"706","hindi kami nangiiwan ng kaibigan     maraming salamat sir manny piñol <U+0001F97A><U+0001F97A><U+0001F97A>  hindi ka din namin iiwan aa lanan na ito senator ping lacson   solid tayo hanggang mayo 9        "
"707","im shocked and speechless i dont know what to say  maraming katanungan on how we will move forward given these seismic changes  pero ganunpaman naniniwala kami sa tatak  at buong loob naming susuungin ang hamong ito  kaya  pa rin ako <U+0001F499><U+0001F499><U+0001F499>"
"708","nice <U+0001F499>         "
"709","laban para kay ping lacson <U+0001F499>         "
"710","wuhooooo   laban lang tayo sa tunay na pagbabago           "
"711","we the best    "
"712","my one and only ping     "
"713","para kay ping lacson   laban lang tayo hanggang sa huli <U+0001F4AF><U+0001F4AF><U+0001F4AF>  plataporma sagot sa mga katanungan ng mg tao at  sarili ang tanging dala sa pakikipag dayalogo sa mga pilipino <U+0001F499>         "
"714","excited for my tshirt project  full force campaigning this april <U+0001F4AF><U+0001F499>  we can do this <U+0001F499>  laban lang mga kakamping           "
"715","   "
"716","<U+0001F4AF>          "
"717","rise on your merits not on the demerits of others    <U+0001F1F5><U+0001F1ED><U+0001F44D> "
"718","im voting for ping bec thats the right thing to do    "
"719","ping lacson for president he deserved it    "
"720","  ping lacson for president he deserved it    "
"721","  sya lang ang karapat dapat na maging presidente    "
"722"," maayong buntag sa mga  sa cotabato <U+0001F1F5><U+0001F1ED> excited na si  at  na makausap kayong lahat      "
"723","<U+2714> pagmamahal sa bayan <U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED> when you watch enough videos of this man you would know hes the real deal and his love for the country is genuine my vote is only for  for president of the republic of the philippines  <U+0001F44D><U+0001F3FB><U+0001F499> "
"724","wuhooooooo lets go cotabato <U+0001F499>          "
"725","galit sa magnanakaw at siguradong uubusin ang mga magnanakaw   kaya sa iyo ang boto ko senator ping lacson   alam kong may totoong pagbabago kapag ikaw ang naupong presidente <U+0001F4AF>         "
"726","ito ang totoong lider <U+0001F4AF><U+0001F499>         "
"727","saw a leader here       "
"728","yung usapang siksik ng sustansya hindi bahaw <U+0001F499>         "
"729","one town one product  ganda nito senator ping lacson <U+0001F499>         "
"730","laban para sa bayan          "
"731","whats up sa mga gumagawa ng fake news           "
"732","grabe dami nadin nagkwento sa akin supporters ng ibang kampo ang parents pero nag  na <U+0001F62D>  laban lang tayo walang paghihila sa iba pero iaangat natin si ping lacson <U+0001F64F><U+0001F3FB><U+0001F499>         "
"733","yassss louder   huwag magpapadala sa ingay mag isip gamit ang sariling konsensya <U+0001F4AF><U+0001F499>         "
"734","milyones na rason para si sen lacson ang piliin    "
"735","unbreakable          "
"736","walang sayang na boto        "
"737","    <U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED>         "
"738","milyones na rason para si sen lacson ang piliin    "
"739"," "
"740","you have leadership experience and integrity when you vote for ping lacson  tito sotto          "
"741","only 5 weeks and 9 days to election day 5922 bring your sharpie and mark   for president and   for vice president        "
"742","only 5 weeks and 9 days to election day 5922 bring your sharpie and mark   for president and   for vice president tuloy ang laban        "
"743","ganun katoxic ung pulitika pati kayo pinag aaway away alam nyo naman na ung dungis <U+0001F926><U+0001F3FF><U+200D><U+2640><U+FE0F><U+0001F937><U+0001F3FF><U+200D><U+2640><U+FE0F> "
"744","   yung troll lang tulad mo <U+0001F917> "
"745"," <U+0001F499><U+0001F4AA><U+0001F3FB>  "
"746"," <U+0001F499><U+0001F499><U+0001F499><U+0001F4AA><U+0001F3FB><U+0001F4AA><U+0001F3FB><U+0001F4AA><U+0001F3FB> "
"747","marunong din po sya ngumiti akala nyo lng hindi<U+0001F60A><U+0001F60A>   is my president      happy weekend everyone check nyo madami pa kayo makikita "
"748","mind endorsing someone for the spot willing to add anyone encourage me di ako nang aaway  baguilat binay belgica colmenares diokno eleazar escudero gordon hontiveros lacson villanueva       "
"749"," kaya nga po sir ping ikaw ang kailangan ng pilipinas to be the the 17th president<U+0001F499><U+0001F499><U+0001F64F><U+0001F64F> "
"750","we had doy in 1986 but instead we were swayed by a color of senseless reform we had roco in 1998 amp 2004 but we chose an action star and a plunderer 2022 was thought to be a breaking point but we are blindly riding the cycle all along  "
"751","breaking  reporma founder renato de villa  i will stick with ping and continue to support and endorse him  dun tayo sa may paninindigan  "
"752","kaya patuloy lang po tayo sa pagsuporta sa ating kandidato palakas ng palakas pa rin ang kay sen ping lacson    "
"753","ang boto namin ay para pa din kay  iwanan kaman ng iyong mga kaalyado andito pa rin kami para sa iyo <U+0001F499><U+0001F1F5><U+0001F1ED>   "
"754","nagsisilabasan na totoong kulay<U+0001F92E>  "
"755","you got our vote sen  <U+0001F44D><U+0001F3FB><U+0001F64C><U+0001F3FB>    "
"756","di porket anti marcos ang isang tao eh pro leni or dilawan na "
"757","i know a lot of undecided just made up their mind to support lacsonsotto tandemtuloy ang laban           "
"758","walang iwanan tuloy ang laban            "
"759","i rather lose fighting for the truth than winning because of lies  ping lacson for president      "
"760","i rather lose fighting for the truth than winning because of lies  ping lacson for president     "
"761","we are here and will always be here for you            "
"762","walang iwanan lalaban tayo hanggang dulo senator     ipaglalaban natin hanggang sa huli ang napakagandang hangarin mo para sa pilipinas <U+0001F4AF>  ikaw padin ang presidente ko <U+0001F499>  "
"763","we are not left with two choices only who is the most qualified experienced    "
"764","if u want to convince someone educate them hindi yung pipilitin at aawayin niyo just bcoz hindi nasunod yung gusto niyo give them time para mag isip isip   "
"765","success is not final failure is not fatal it is the courage to continue that counts  winston churchill           "
"766","lacsonsotto dont believe in fake news we are not withdrawing from the race     "
"767","mainit ang naging pagtanggap ni pascual at ng mga tagagapan sa tambalang lacsonsotto na layuning iangat ang estado ng mga lokal na pamahalaan sa buong bansa    "
"768","please please people be smart with your votes vote for who is the right one vote for who is qualified vote for ping <U+0001F499>    "
"769"," maaasahan   "
"770","leadership by example is the best way to end corruption with lacson as the leader     "
"771","mga debate lalong nagpatibay sa pundasyon ng   supporters    "
"772"," sa lahat ng kandidato kay ping lacson talaga ang pinaka magandang track record "
"773","makinig magsaliksik unawain si ping lacson ang piliin     "
"774","ping for president the only qualified presidential candidate that can lead our country    "
"775","lacsonsotto tandem may not be perfect but the rest are nuts          "
"776","switch to ping "
"777","ping lacson on kandidatalks gives you hint why you should chose him <U+0001F499>     "
"778","kapag puro photoshop and photoop ang kampanya hindi malayong ganun din ang pamamahala  we deserve better but first we need to be better     "
"779","nakiusap si senator ping lacson na huwag tumanggap ng pork barrel ang mga senador pero hindi sumangayon ang karamihan kasi   pera pera nga ang usapan  kay ping lacson dito tayo sa totoong pagbabago      "
"780","  dito na tayo sa presidential aspirants na walang bahid ng anu mang korapsyon "
"781","an old ad that still rings true today alam kong matalino ang mga pilipino    <U+0001F499><U+0001F499><U+0001F499>"
"782","ipng mo na  3term senator who refused pork barrel 4star general who disciplined the pnp 5decade long career as a public servant     "
"783","magandang umaga  tara na at mag kaping mainit <U+0001F499>  thank you lord for a safe trip        "
"784","  tiyak na marami ang matutuwa sa balitang yan  <U+0001F44D><U+0001F44D><U+0001F499><U+0001F499><U+0001F499>"
"785","he is very fair and just   family of atio castillo iii hazing victim   ibabalik ang tiwala sa mga nanunungkulan  aayusin ang gobyerno aayusin ang buhay ng bawat pilipino   i choose ping lacson  "
"786","he is very fair and just   family of atio castillo iii hazing victim   ibabalik ang tiwala sa mga nanunungkulan  aayusin ang gobyerno aayusin ang buhay ng bawat pilipino   i choose ping lacson  "
"787","he is very fair and just   family of atio castillo iii hazing victim   ibabalik ang tiwala sa mga nanunungkulan  aayusin ang gobyerno aayusin ang buhay ng bawat pilipino   i choose ping lacson  "
"788","he is very fair and just   family of atio castillo iii hazing victim   ibabalik ang tiwala sa mga nanunungkulan  aayusin ang gobyerno aayusin ang buhay ng bawat pilipino   i choose ping lacson  "
"789","     "
"790","mga plataporma ni ping lacson para sa agrikultura   untiunting pagtapos ng importasyon ng mga produktong agrikultura  sino ang panggiyera mo sucs in agricultural areas should focus on farming courses lacson proposes "
"791","sa aking palagay pag nanalo si bbm magpeople power ang mga pink pag nanalo si vpl people power naman ang mga red and greensana si spl nalang ang manalo para tahimik na at maka moveon ang bansa tutal sya naman ang pinakahanda  "
"792","bakit si ping lacson   alamin kung ano ang brave na plataporma ni senator ping lacson <U+0001F499>  isa ito sa pinaka magandang pwedeng gawin natin para masolusyonan ang malaking korapsyon sa pilipinas       "
"793","tunay na may malasakit sa kapwa ping para sa mahihirap at maiiahon ang bansa sa kahirapan  "
"794","ping is my president vote for ping for a better country  "
"795","mga plataporma ni ping lacson para sa agrikultura   irigasyon ng 1 milyong hektaryang sakahan sa buong bansa  sino ang panggiyera mo lacson says rampd irrigation will improve mindanaos agriculture sector "
"796"," yeeeees thats the spirit of our next president our country needs a leader who does not embezzle the money of the nation yung leader na papahalagahan ang kanyang trabaho at mahal ang kanyang bansa lalo na ang mga tao nito kaya dito tay"
"797","naniniwala kami sa kakayahan mong sugpuin ang korapsyon sating bansa "
"798","mabuhay ka "
"799","mabuhay ka "
"800","susuportahan ka namin "
"801","god bless you "
"802","eto ang pangulong susuportahan ko sa araw ng eleksiyon "
"803","magaling na pinuno may tapang at puso para sa pilipino kay "
"804","all out ang support namin sayo "
"805","most qualified leader mabilis umaksyon at higit sa lahat serbisyong totoo para sa pilipino si "
"806","leader na matapang sa oras ng pandemya kahit anong gyera lalabanan para sa ikakabuti ng bansa "
"807","best leader the leader we need in our country salute to you "
"808","hindi ako magsaswang supportahan ang kagaya mo "
"809","di nila maalis samin "
"810","nakakatuwang isipin na may isang "
"811","napakagandang art work bumabase sa magandang hangarin ni "
"812","hanga ako sa kakayahan mong pamunuan ang bansa supportado ka namin "
"813","makikitaan mo ng magandang hangarin si "
"814","yung solid ang supporta sayo ng bansa dahil alam nilang ikaw ang nararapat  "
"815","si "
"816","simula ng tumakbo ka sobrang idolo na kita sa kakayahan mong maglingkod sa bansa mabuhay ka "
"817","you got my vote "
"818","sa larangan ng pamumuno si "
"819","mapapandemya o giyera sa "
"820","best leader talaga si "
"821","ito ang presidente dito tayo sa gawa hindi puro salita "
"822","best leader we need in our country may paninindigan god bless you more "
"823","  agree ka tunying walang katulad si sen  for a long run his good heart service will always remain  "
"824","and that is our sen   matapang at maganda ang hangarin para sa bansa hindi kailangan manira ng iba para umangat salute to you sir <U+0001F389> "
"825"," and that is our sen   matapang at maganda ang hangarin para sa bansa hindi kailangan manira ng iba para umangat salute to you sir <U+0001F389> "
"826","napakasipag at makatao ni sen  nakakabilib ang kanyang mga plataporma at plano para sa bansa we will support you  "
"827","   napakasipag at makatao ni sen  nakakabilib ang kanyang mga plataporma at plano para sa bansa we will support you  "
"828","nakakabilib ka talaga "
"829","leader na may magandang pamumuno kay "
"830","si "
"831","si sen  ang presidente ko sainyo ko po ipagkakatiwala ang 6 na taon ng buhay ko <U+0001F49B>  "
"832","perfect        "
"833","choose wisely my president is ping lacson "
"834","we need a leader who concerned about the people "
"835","nakakahanga po talaga ang inyong conviction para po sa amin kayo po ang pinakakarapatdapat sen  kasama nyo po kami sa laban  "
"836","we should unite for ping lacson   "
"837","found this on facebook para sa mga naghahanap ng resibo ni ping lacson ito na po <U+0001F604>    "
"838","not that i disagree with some casual statements amp deep down wishes but such off the cuff remarks are like ill mannered youth spouting up the point of conflict we need a real leader now  our last two  have had very little if any real diplomatic acumen  "
"839",""
"840","pwede na sir   sa next event ng    "
"841","  great respect to you sir you truly is a leader that this country needs but your numbers are low the greatest sacrifice that you can do for the country is to give way to   in the presidential race   "
"842","well said for leni robredo we shall spearhead efforts to win with inclusivity and mutual respect for the overall development and progress of our nation the philippines     "
"843","right balance of inspire and enforce senator ping lacson should be president ping lacson <U+0001F60A><U+0001F44D><U+0001F3FB><U+0001F499>     <U+0001F1F5><U+0001F1ED>"
"844","awareness drive continues in calumpit and malolos bulacan    "
"845","wala naman kasing kaalam alam si baby m sa ganyang mga bagay walang solidong plataporma para sa lahat tapos iboboto niyo sana magising kayo sa katotohanan     "
"846","wala kasi silang maipintas sa kapwa kandidato lalong lalo na kay ping kaya di niyo mahihila pababa si sen ping lacson vote wisely vote ping lacson   "
"847","basahin nyo po yung article nang buo ang ganda <U+0001F60A> vote according to conscience  is the leader we need <U+0001F44D><U+0001F3FC><U+0001F1F5><U+0001F1ED>   <U+0001F525>"
"848"," good read <U+0001F44D><U+0001F3FC>    <U+0001F525>"
"849","napakaganda talaga ng brave platform ni sen ping budget reform advocacy for village empowerment borne of years of experience in public service amp witnessing whats wrong with the system empower the lgus empower the filipinos  "
"850","thank you kay senator ping lacson sa pagiging dedicated para tugisin ang mga manloloko sa gobyerno <U+0001F4AF>  isa ka talaga sa mga may malasakit sa pilipino  hindi para sa sariling interes o interes ng iba      "
"851","iangat natin ang antas ng pagpili ng mamumuno para sa bayan <U+0001F4AF>  para sa totoong pagbabago ping lacson lang ang may kakayahan patinuin ang nasa hanay ng gobyerno   nagawa na niya noon plano palang nila ngayon   vote wisely     "
"852","yes sir come may 9th go hard or go home we are with you on this fight para sa bayan <U+0001F1F5><U+0001F1ED><U+0001F44D><U+0001F3FB><U+0001F499>  "
"853"," goodluck sir ping laban lang po tayo   "
"854","si   kahit anong laban   ikaw  "
"855"," "
"856","hindi talaga maitatago ang katotohan sa huli talaga malalaman kung sino ang tunay  "
"857","kaya pala data driven din daw si madam kasi may espiya sa kampo ng aming presidente  "
"858","slowly but surely this is the true bandwagon        "
"859"," ang tunay na    "
"860","to my fellow    in this age and time we have our phones as weapons for war lets follow their lead to fight disinformation all of us all colors are victims here   we have the obligation to fight for who should really standout  "
"861","natatawa ako sa bagong script ng mga  supporters   ikaw na lang ang kulanghinihintay para makulong sila sampahan mo na ng kaso   hahahaha           "
"862","hindi nababayaran ang prinsipyo pera lang yan<U+0001F1F5><U+0001F1ED>  what ever happen never surrender may the best ping win  <U+0001F1F5><U+0001F1ED> "
"863","am a lacson believer more power to you    "
"864","iwanan ka man nila sen  andito pa rin kami hanggang sa dulo susuporta sayo malayo pa ang may 9 marami pang pwedeng mangyari basta tandaan mo nandito lang kami kasama mo       "
"865","   fake news hindi sila aatras      "
"866","di ako umattend sa campaign rally nila bbmsara kahapon sa gentri   1 bakit nyo ko pinadalhan nito 2 paano nyo nalaman ang number ko               "
"867","our loyalty and hopes are still intact and getting stronger for ping lacson    the strong leader    "
"868","we need to change the mindset of common voters from selecting a candidate   kakayahan over popularidad katapatan over kayamanan katapangan over mabait     "
"869","  "
"870","one day i will look back and say i made it <U+2764> "
"871"," tested this morning negative  "
"872","  kami naman ang mag follow done "
"873","kaya binitawan ng partido si sen lacson ay dahil hindi nila ito kayang diktahan kaya doon kayo sa kandidato na kayang kaya nyong bilugin ang ulo partido walang paninindigan   "
