date,username,tweet,hashtags,link
3/25/2022,arc1277,Para sa inyo #UniTeam #UniteamBBMSara2022 #UniteamBBMSARA  https://t.co/FyjIVXdLUw,"['uniteam', 'uniteambbmsara2022', 'uniteambbmsara']",https://twitter.com/arc1277/status/1507201077682184199
3/25/2022,victorero22,"thats true... sa tingin ko lang magagawa ng gobyerno maibsan ang mga pagtaas ng presyo, gas, pagkain, kuryente, tubig, mga trabaho.. malaking tulong na un sa mga taong nagSUSUMIKAP. pero umasa?! siguro hindi, tamang word ay MAGTULUNGAN.✌️✌️✌️ #UNiTeamBBMSARA",['uniteambbmsara'],https://twitter.com/Victorero22/status/1507196694076698638
3/25/2022,cookiesatwork,You don't have to convince people kung sino ang iboto nila!! Alam napo nang mga tao ang katotohanan....The truth will come out... #UniteamBBMSARA  https://t.co/WT1b3XNzPn,['uniteambbmsara'],https://twitter.com/cookiesatwork/status/1507186109834440711
3/25/2022,pantigidig,Hala bhe Ayan kananaman affected kananaman ahh Dinanga Kita pinapansin papansin kapa #BBMSARA2022  #UniteamBBMSARA  HAHAHAHAHAHHA happy?,"['bbmsara2022', 'uniteambbmsara']",https://twitter.com/PANTIGidig/status/1507185995074088977
3/25/2022,molavefinds,"@MJ__Mondejar @bernallene @bongbongmarcos If a majority of our #migrantworkers vote in #UniteamBBMSARA #BBMForPresident, that (half of two point 2 million #OFWs absentee voters) gives the landslide winning team greater impetus to boost newly-minted Dept o","['migrantworkers', 'uniteambbmsara', 'bbmforpresident', 'ofws']",https://twitter.com/molavefinds/status/1507179958325870593
3/25/2022,akoeto0078,#BBMSARA2022  #BBMForPresident  #saraduterte  #myVPresident  #UniteamBBMSARA  https://t.co/XvuuFztf45,"['bbmsara2022', 'bbmforpresident', 'saraduterte', 'myvpresident', 'uniteambbmsara']",https://twitter.com/akoeto0078/status/1507178026337193993
3/25/2022,dzaimel,"Masaya na dahil umpisa na rin ng local campaign, bardagulan na sa lokal rin  #UniTeamBBMSara #4SaraDuterte #7BongbongMarcos","['uniteambbmsara', '4saraduterte', '7bongbongmarcos']",https://twitter.com/dzaiMel/status/1507177628003840012
3/25/2022,margauxcua,@sandromarcos7 @iMthinkingPinoy My 1 vote is for you Sandro💚❤  D1 voter here #SandroMarcos #SandBox #UniteamBBMSara,"['sandromarcos', 'sandbox', 'uniteambbmsara']",https://twitter.com/margauxcua/status/1507175762369032200
3/25/2022,queenceea,BBM❤️SARAH💚 Cant wait 😊😊😁 #UniteamBBMSARA  https://t.co/sRscMWp8Eo,['uniteambbmsara'],https://twitter.com/QueenceeA/status/1507171657957273600
3/25/2022,sevillathom1,#BBMSARA2022 #UniteamBBMSARA ✌️👊❤️💚🇵🇭,"['bbmsara2022', 'uniteambbmsara']",https://twitter.com/sevillathom1/status/1507163681544896515
3/25/2022,william_tan_77,Kudos to “Black Water”! #UniteamBBMSARA  ❤️💚✌️🇵🇭  https://t.co/7QrZcVora8,['uniteambbmsara'],https://twitter.com/William_Tan_77/status/1507162382564732931
3/25/2022,cdgrace10,Yesss to #UniteamBBMSARA ❤💚,['uniteambbmsara'],https://twitter.com/cdgrace10/status/1507161538280402944
3/25/2022,_woodyinho05,latest hanash na nasagap ko grabe tong kandidato na to!! ibang iba galawan. check nyo na mga paps  #UniteamBBMSARA #10RobredoForPresident  #CAMANAVAisPink   https://t.co/5xFfKSwef1,"['uniteambbmsara', '10robredoforpresident', 'camanavaispink']",https://twitter.com/_woodyinho05/status/1507158689819815937
3/25/2022,julitamc2,@Arsenalalala Since you mentioned BBM #BBMSARA2022  #UniteamBBMSARA  #BBMFORPRESIDENT2022  ✌🏼👊🏼♥️💚,"['bbmsara2022', 'uniteambbmsara', 'bbmforpresident2022']",https://twitter.com/Julitamc2/status/1507157304243900421
3/25/2022,allaboutmarcos,"""sobrang nabawasan ung bigat ng puso ko 🤐 sau po ang suporta ko apo @bongbongmarcos"" -thea de luna    grabe ung pambabash sa kanya ng mga kakampwets 🙄 pero tuloy lng suporta nya sa uniteam 🥺❤️💚  #UniteamBBMSARA  https://t.co/9fOmAYN03j",['uniteambbmsara'],https://twitter.com/allaboutmarcos/status/1507155840058654720
3/25/2022,duterterrific,No one will fall into this trap. This is clearly a losing campaign. Major political parties now backing #UniteamBBMSARA. It’s all fucked up. They are doomed from the start 🥴🤷🏻‍♂️,['uniteambbmsara'],https://twitter.com/Duterterrific/status/1507149754278752261
3/25/2022,eutelial,"I've had a happy days in my elementary years, the experienced brought by FEM regime made us, a person we are today. Disciplined and patriotic. Hope to see and experienced such time once more through BBM with my children.  #MabuhayAngPilipinas #UniteamBBMSARA","['mabuhayangpilipinas', 'uniteambbmsara']",https://twitter.com/EuteliaL/status/1507139955327266848
3/25/2022,norikaclem,Thank you #AikoMelendez for the support #7MARCOSForPresident ♥️✌🏼💚👊🏼 #BBMSARA2022 #UniteamBBMSARA #BongbongForPresident  https://t.co/N0JZiu7fOj,"['aikomelendez', '7marcosforpresident', 'bbmsara2022', 'uniteambbmsara', 'bongbongforpresident']",https://twitter.com/NorikaClem/status/1507134764506968080
3/25/2022,kimmi_billie,"hehehe…alam na this. Paano na ang fight against corruption ni PRRD? Siguro BBM, pamilya at kaalyado mo lang ang wired for corruption. kasi madaming tao sa mundo na may paninindigan na mali iyan. #UniteamBBMSARA",['uniteambbmsara'],https://twitter.com/kimmi_billie/status/1507086994500898817
3/25/2022,_aestherille,Leaders always say We not I.😏 #✌️❤️👊💚 #UniteamBBMSARA #BBMForPresident,"['uniteambbmsara', 'bbmforpresident']",https://twitter.com/_Aestherille/status/1507077015110766601
3/25/2022,zxccxz098,Lol but fr iba ang hype ni @AndrewE_Dongalo #UniteamBBMSARA ❤️💚,['uniteambbmsara'],https://twitter.com/zxccxz098/status/1507073172784676865
3/25/2022,cerberus0x64e67,#UniTeam #UniteamBBMSARA,"['uniteam', 'uniteambbmsara']",https://twitter.com/cerberus0x64e67/status/1507071861913374736
3/25/2022,mafayern,#Aikomelendez #UniteamBBMSARA 🤩👊🏽,"['aikomelendez', 'uniteambbmsara']",https://twitter.com/MafayeRN/status/1507060820236189696
3/25/2022,morisko777,@jvcruz143 @LeizyGirl @Sederap_esor @annecurtissmith So ok na ngayon ang hakutan pag kayo. Pero inakusahan niyo ang #UniteamBBMSARA na nanghahakot at diring-diri pa kunwari. Sila pala ang gumawa. Bwahahahaha.  https://t.co/PnAnHALe4C,['uniteambbmsara'],https://twitter.com/morisko777/status/1507055829559783428
3/25/2022,iamcrtfdg,"@graciaz_senyora eh bakit hindi magiging bitter yan, ilang beses na napagproposan wala naman natutuloy... bilang un last eh sa text pa nga nagcall off hindi ba? kaya hayaan na natin sya, sa kanila na ang lahat ng yaman - sa mga Filipino ang saya at ligaya",['uniteambbmsara'],https://twitter.com/iamcrtfdg/status/1507054703980339227
3/25/2022,shear74320822,Sabay sabay tayong babangon muli.❤ Mahalin natin ang Pilipinas.💚 #Halalan2022 🇵🇭 #VotePH  #UniteamBBMSARA,"['halalan2022', 'voteph', 'uniteambbmsara']",https://twitter.com/Shear74320822/status/1507051002775494685
3/25/2022,your_bunso26,"hahahahahahah minarcos ko Lang for todays vedyoww, 😅😅 #BBMSaraUNITEAM #UniteamBBMSARA  https://t.co/G51ZrML9ez","['bbmsarauniteam', 'uniteambbmsara']",https://twitter.com/Your_bunso26/status/1507045463274315776
3/25/2022,hosmmr7,badly wanted to join uniteam's rally😩 #UniteamBBMSARA  #BBMSaraUNITEAM,"['uniteambbmsara', 'bbmsarauniteam']",https://twitter.com/hosmmr7/status/1507045247921971228
3/25/2022,sanjuan716,"Ang taas ni BBM, always leading sa lahat ng surveys 🥰🤗👊✌❤💚 #BBMSaraUNITEAM  #UniteamBBMSARA","['bbmsarauniteam', 'uniteambbmsara']",https://twitter.com/SanJuan716/status/1507044392925683734
3/25/2022,penoblar_y,Dami kong tawa dito Sa #UniteamBBMSARA tayo cgurado ang future ng Bansa natin  https://t.co/mkJ5Vd599S,['uniteambbmsara'],https://twitter.com/penoblar_y/status/1507030039166332928
3/25/2022,nhenhejoan,#BongbongForPresident  #bringbackmarcoses #UniteamBBMSARA,"['bongbongforpresident', 'bringbackmarcoses', 'uniteambbmsara']",https://twitter.com/nhenhejoan/status/1507025938214653955
3/24/2022,_alexyap_,Atty. Manases Mans Carpio.. 👊🇵🇭💚  #MahalinNatinAngPilipinas #SaraTayo  #SaraAll #UniTeamBBMSARA  https://t.co/6pjcXovGVj,"['mahalinnatinangpilipinas', 'saratayo', 'saraall', 'uniteambbmsara']",https://twitter.com/_alexyap_/status/1507023708887699459
3/24/2022,mafayern,"Why are they claiming #LeniKikoTeam2022 tops da rating when they only have 262k subs compared to 1M #UniteamBBMSARA youtube subs!? Naka off din po ang comment section niyo. Pero pag advanced questions sa debate , malakas ang loob.. something is not right! #Elections2022","['lenikikoteam2022', 'uniteambbmsara', 'elections2022']",https://twitter.com/MafayeRN/status/1507022375526834178
3/24/2022,keziahna,Proud Quezonian here! ❤💚  #UniteamBBMSARA,['uniteambbmsara'],https://twitter.com/keziahna/status/1507012935960313862
3/24/2022,lovette_alday,ON THE GROUND!!! ✌️♥️🇵🇭👊💚  No Media No Camera No News No Photo Op  Yan si BBM @bongbongmarcos tahimik lang na tumutulong. Bring the Marcoses back!  #BBMSARA2022 #UNiTeamBBMSARA,"['bbmsara2022', 'uniteambbmsara']",https://twitter.com/lovette_alday/status/1507012734130425860
3/24/2022,jhony4869,❤💚🥰 #UniteamBBMSARA  https://t.co/WAWlTw64X6,['uniteambbmsara'],https://twitter.com/jhony4869/status/1507012587409469454
3/24/2022,ishang31_,"@PhilstarNews It’s not and shouldn’t be normalizing corruption. It’s about being aware and from there you can develop resistance and work on the root cause of it. Filipinos have to be more disciplined, less ambitious to the extent of being corrupt a",['uniteambbmsara'],https://twitter.com/Ishang31_/status/1507012094121549833
3/24/2022,cerberus0x64e67,Mga single at mga naghahanap ng sweetie Pie join na.   #UniTeam #UniTeamBBMSARA    https://t.co/p5Yn7tinJd,"['uniteam', 'uniteambbmsara']",https://twitter.com/cerberus0x64e67/status/1507010285969698820
3/24/2022,nurselifesucks,"Ang bobo talaga ni BBM! D ma gets yung tanong, can’t relate sa mga hampaslupa! Lol! Sinalo ni #tulfo! #UniteamBBMSARA #BBMSaraUNITEAM #NoToMarcosDuterte2022 #LeniKiko2022 #DavaoIsPink","['tulfo', 'uniteambbmsara', 'bbmsarauniteam', 'notomarcosduterte2022', 'lenikiko2022', 'davaoispink']",https://twitter.com/nurselifesucks/status/1507004930439192577
3/24/2022,norikaclem,Salamuch #Quezon sa pagmamahal #7MARCOSForPresident #4SaraDuterte #UniteamBBMSARA  https://t.co/xCt4xbyniq,"['quezon', '7marcosforpresident', '4saraduterte', 'uniteambbmsara']",https://twitter.com/NorikaClem/status/1507002592848539651
3/24/2022,baybwolf,@Snorlax_0330 Ako ay pilipino taas noo kahit kanino.. #UniteamBBMSARA,['uniteambbmsara'],https://twitter.com/baybwolf/status/1507002474384998403
3/24/2022,faithyyyy0630,Bongbong Marcos and Sarah Duterte please galingan niyo po 🇵🇭 🙏🙏🙏 #UniteamBBMSARA  #hopeforthebest #electionpresidentielle2022,"['uniteambbmsara', 'hopeforthebest', 'electionpresidentielle2022']",https://twitter.com/Faithyyyy0630/status/1507002225331441668
