date,username,tweet,hashtags,link
3/21/2022,marq_nash,Greatest Boxing kncokouts #DAZN #mannypacquiao  https://t.co/Zk2KrqAoKA,"['dazn', 'mannypacquiao']",https://twitter.com/MARQ_NASH/status/1505859183685558274
3/21/2022,allstarboxmedia,"#MannyPacquiao is the only eight-division world champion in the history of Boxing, and has won twelve major world titles. 2019 .. Pac became the oldest welterweight world champion in history at the age of 40.  62-7-2 1995 -  PHILIPPINES  https://t.co/0iQZm5ZXlm",['mannypacquiao'],https://twitter.com/AllStarBoxMedia/status/1505678338232393732
3/21/2022,worldboxingnews,World champion Mark Magsayo takes WBC title to idol Manny Pacquiao  https://t.co/T3gar0Sudk #MarkMagsayo #MannyPacquiao  https://t.co/4YDy0cuEiv,"['markmagsayo', 'mannypacquiao']",https://twitter.com/WorldBoxingNews/status/1505600645180633100
3/20/2022,markmagsayo_mmm,"The moment I have been waiting for, finally! To bring the belt to the best and my idol @MannyPacquiao @KnuckleheadSean @FreddieRoach @WBCBoxing   Thank you for the advices kuya I will work harder next fight  🙏🏽🇵🇭 #Mppromotions #mannypacquiao #MMM  https://t.co/UuZUBmRx1m","['mppromotions', 'mannypacquiao', 'mmm']",https://twitter.com/markmagsayo_MMM/status/1505568665823248386
3/20/2022,juan_opinion,Paki sagot po #kakampink #bbmsupporters #isko #mannypacquiao  https://t.co/nk3HAqDykO,"['kakampink', 'bbmsupporters', 'isko', 'mannypacquiao']",https://twitter.com/juan_opinion/status/1505435549376548864
3/20/2022,elinadeluna,Maritesssss anong balita?😂 #PingLacson #MannyPacquiao #PiliPinasDebates2022  https://t.co/Jy6YCDeSif,"['pinglacson', 'mannypacquiao', 'pilipinasdebates2022']",https://twitter.com/ElinaDeLuna/status/1505381696719699969
3/20/2022,rosaliecasyar,#MannyPacquiao salute for being a true gentleman kay VPL.,['mannypacquiao'],https://twitter.com/rosaliecasyar/status/1505377087594504202
3/20/2022,philnews247,Should Excise Tax Be Suspended? Presidential Candidates Answer in Comelec Debate 2022 #LeniRobredo #IskoMoreno #MannyPacquiao #2022Election  READ:  https://t.co/mxveyxI7py  https://t.co/upjMVCNYfE,"['lenirobredo', 'iskomoreno', 'mannypacquiao', '2022election']",https://twitter.com/PhilNews247/status/1505351771375382529
3/19/2022,mpac_foundation,"In life, there are no losses. We either win or we learn.   🥊 Be a champion today and help provide a family with a home. Link in bio @pacquiaofoundation!  #PacquiaoFoundation #MannyPacquiao #MannysCorner  https://t.co/54T0ZvGuvk","['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']",https://twitter.com/MPac_Foundation/status/1505172738381541377
3/19/2022,kennethnhol,I just don't know why I have so much respect for #MannyPacquiao. #PiliPinasDebates2022,"['mannypacquiao', 'pilipinasdebates2022']",https://twitter.com/KennethNhol/status/1505162727056035842
