,tweet
8824,Shoulderless Icon Sara Duterte #BBMSaraUNITEAM  https://t.co/mP1zJzNOHP
8825,@marigayvalerio @up_kyla O ayan !!! RED TEAM na mukhang pera..may pamigay ng 500 pesos at Red tshirt. Lantaran eh. Ang daming Budget. Galing sa Bilyones na NAKAW na pera. #BBMSaraUNITEAM  #LeniKiko2022 #TarlacIsPink
8826,Marcos Again!! UNITEAM PILIPINAS #BBMSaraUNITEAM
8827,"Sulit pag punta sa mini rally ni BBM dito sa tiaong, quezon sobrang saya plus nakita mo pala si BBM and SARA  #BBMSARA2022 #BBMSaraUNITEAM #BBMForPresident"
8828,"Bagong Pilipinas, bagong mukha! LSS lagi 😁❤💚✌ #BBMSaraUNITEAM"
8829,WE CAN'T SPELL CONTINUITY WITHOUT UNITY 😭😭😭 HUHU SANA TALAGA! LET'S PRAY HARDER MGA KA-BBMSARA #BBMSaraUNITEAM #BBMForPresident #BBMSARAH2022 #800KPLUSONE
8830,"No one can stop the Filipino heart! 🇵🇭 Where there is unity, there is victory! - Publilius Syrus  QUEZON FOR UNITEAM #BBMSaraUNITEAM"
8831,Eto ang tamang pang malas.   #BBMIsMyPresident2022  #BBMSaraUNITEAM    https://t.co/sXjyw0lqAl  https://t.co/5bM7xZlu8F
8832,Survey: Gusto niyo pa ba mapamunuan ng mga scammers at sindikato for the next 6 years? Vote straight #BBMSARA2022 #BBMSaraUNITEAM #BBMIsMyPresident2022 #BBMForPresident #Halalan2022
8833,ABS-CBN artists na galit kay BBM dahil di daw nag bayad mg buwis. Meanwhile : BAKIT NGA ULIT KAYO NAIPASARA? 💅 ctto.  #kakampwets #16% #VoteWisely  #BBMSaraUNITEAM
8834,Un naman pala eh. Cavite yan eh #BBMSaraUNITEAM sakalam! ❤💚  https://t.co/irSeBr3wp4
8835,Kinsai BBM SARA dinhi kai akong iyoton   #BBMSaraUNITEAM
8836,QUEZON FOR UNITEAM  #BBMSaraUNITEAM
8837,"That's Mayor Sara Duterte's unwavering loyalty &amp; support for Bongbong Marcos. 👊❤️💚❤️💚 Sa mga ambitious jn n gusto kpartner c Inday Sara,sorry nlng kyo!🤪RoSa?IsSa? Pwe!😂Check out VOTE 7.BONGBONG❤✌4.SARA💚 👊's video!  #Election2022  #BBMSaraUNITEAM  https://t.co/oSPHsT7hwK"
8838,"Isa akong botante, ang VP ko ay si Sara Duterte and my Senator is Win Gatchalian #BBMSaraUNITEAM  #WINsaGALING #UniteamsaQuezon"
8839,"lowkey &amp; silent supporter of #BBMSaraUNITEAM ❤️💚.   Journalism students daw kasi ay for ""kakampink"". Surely, icacancel, ibabash at ijujudge ako ng mga kapwa students, ka-journ at prof namin. Toxicity is indeed spreading anywhere, huh?   #respect #BBMSaraUNITEAM  #BBMForPresident"
8840,This is the second post na nakita ko na people are being forced not to go out. Can any of the Marcos apologists tell me if this is fake or not? Explain and expound? Charot #BBMSaraUNITEAM
8841,prrd said it #Uniteam #BBMSaraUNITEAM  https://t.co/IIFfSOeSXe
8842,"at this point kasi, pride nalang pinaiiral ng mga apologist na to e.. imagine despite being presented with facts (tax evader, fake diploma, etc.), you would still consider him as your president? napaka-unqualified niya na nga in so many ways eh, bakit siya parin? #BBMSaraUNITEAM"
8843,#800KPLUSONE #CaviteForBBMSARA  #BBMSaraUNITEAM  #BBMForPresident
8844,"@kblstgn PleasE,, wag niyo nga sila inaano pr0ud kami na bobo rin kami eh parang yung kandidato namin respect niyo n lng ,,,opinion n4min ,,,, kahit kulay ash weneisday siko niya unity pa ,,, kamih,,, #BBMSaraUNITEAM"
8845,"Wala tayong meron sila,  pero meron tayo na wala sila at Caravan yun. #LenLenLoser  Quezon Province  #QuezonForUNITEAM #BBMSaraUNITEAM"
8846,@PeregrinoSienes Hahaha puno kasi ng lobo🤮😂🍔✌️💚❤️ #BBMSaraUNITEAM
8847,@Rosler123 Umiiyak kayo sa post ni Ernest Xavier Cayanan na hindi naman kilala? Si Ernest Xavier Cayanan ba ang nagpapatakbo ng kampanya ng UniTeam para masabing nagpapakalat ang Uniteam ng ganyang picture? O baka kayo kayo rin yan? Tapos ifact check nyo 
8848,"Do as I say, not as I do Because the shit's so deep, you can't run away I beg to differ, on the contrary Agree with every word that you say A smart ass, but I'm playing dumb - #BBMSaraUNITEAM and its supporters #walkingcontradiction #LeniRobredo2022 #LeniRobredoForPresident  https://t.co/iITEFNXkUi"
8849,PANALO NA DIS #BBMSaraUNITEAM
8850,susmaryusep kakampink pweee magmove on na kayo sa mga issue niyo sa buhay magfocus kayo sa idol niyo my goodness kaya d niyo maiangat rating ng idol niyo kasi sa kalaban kayo nakafocus wag gnun mga Loser !!!   #BBMSaraUNITEAM #BBMForPresident
8851,I suppose yung nagpunta sa NE yung mga bumoto kay #LenLenLoser na 50k daw ( bloated as always). Pero ang caravan niya parang funeral.  #CaravanRevealLenLen  #BBMSaraUNITEAM
8852,L_U_C_E_N_A!!!  QUEZON FOR UNITEAM #BBMSaraUniteam
8853,@lianbuan SIGE GALINGAN MO ANG MENTAL GYMNASTICS!!! DI PWEDENG MASANGKOT SA KATANGAHAN NIYO SI SUPREME LEADER BBM 😍🤢😡✌ #BBMSaraUNITEAM
8854,Pls she's running a comedy show for free😩😭 sure naba kayo mga pinks?!?!?!  #BBMSaraUNITEAM #BBMForPresident  https://t.co/dQt8Lu0MiK
8855,"pasolidohan mga FENKS na BURNIK? ohhhhh bammmmm...may fake daw ganern kesyo galing Thailand or Indonesia daw yang shots hulollllll di niyo kayang MA ACCEPT ""IT HURTS"" ! #BBMSaraUNITEAM  https://t.co/iPe6WD02ma"
8856,@NengHip @kiji_kijiyaaah @raoulfrancoism Ito mas malinaw ateng. Same time sila kinunan nitong rally nyo na may mga Taga Laguna na hakot   #BBMSaraUNITEAM  https://t.co/vee9BiwdVi
8857,Solid #BBMSaraUNITEAM
8858,Wala na Finished Na! Panalo Na❤️💚 Kailangan 3% higher ang drop or increase para significant sa mga surveys. Mukhang wala nang baguhan ng boto 😁  #BBMSaraUNITEAM  #QuezonForBBMSARA
8859,#BBMSaraUNITEAM  Thank you Quezon Province  https://t.co/VnNtBC8swG
8860,#DropGordon #BBMSaraUNITEAM #QuezonForBBMSARA
8861,#BBMSaraUNITEAM  LiVE RALLY Happening in #LucenaCity- NOW NA!   #LucenaForBBMSARA   https://t.co/fjYsPKom5u
8862,#BongbongForPresident  #BBMSaraUNITEAM  #BBMForPresident  🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭
8863,This    #BBMSaraUNITEAM
8864,#BBMSaraUNITEAM COLLECTIONS. Grab now!  https://t.co/6WveCNQ4xU
8865,Ano ba talaga ang nagawa ni BBm nuon height ng PANDEMIC #BBMSaraUNITEAM
8866,manifesting #BBMSaraUNITEAM to lead this country 🤞🏻✨
8867,"Doon tayo sa hindi naninira ng kanyang kapwa at marunong magpakumbaba. Antayin lang ng mga artista na ganito na si BBM ang maging Presidente, kingina nyo!!! Mga rally nyo oy, sobrang TOXIC fyi!!! #BBMSaraUNITEAM #BBMForPresident  https://t.co/95DOhxTbLf"
8868,Xian Gaza ang laki talaga ng bibig apaka ingay ah para namang totoo yung mga sinasabi niya hayss ganon talaga lag yung idol mo laganap din ng fake news hahahhahaha #BBMSaraUNITEAM
8869,QUEZON FOR UNITEAM   #SigawNgMasaBBMSARA #BBMSaraUNITEAM
8870,hanap pa kayo ng butas dali nakakatawa ang kabobohan nyo HAHAHAHAHAHA   #BBMSaraUNITEAM #BBMForPresident #BBMIsMyPresident2022 #saraduterte #bbmsarauniteam2022
8871,"Tapos pagdating ng May 9, iboboto pa din nila noh?  Your thoughts mga kapatid?  #BBMSaraUNITEAM"
8872,"May bago na namang ibinabato ang kabila. Yung sagot ni BBM tungkol sa single parents. 😅 Sana pinanood nang buo, at sana i-apply yung fact check sa sarili noh? ✌🏻  #BBMSaraUNITEAM @bongbongmarcos @sandromarcos7"
8873,#BBMSaraUNITEAM  https://t.co/lHn3Lmaa32
8874,"The Purest reaction I’ve ever seen, grabe kayo CAVITE!💚❤️  #BBMSaraUNITEAM  https://t.co/G6wYtaK7ty"
8875,"Diba tagline ng mga kakampwet yang radikal na pagmamahal? Anu na nangyari? Well, hindi naman talaga nila kaya mapanindigan yan,mga ipokrito kase sila 🤡 #LenLenLoser #BBMSaraUNITEAM  https://t.co/3LDaM9Pms5"
8876,Mareng @rowena_guanzon anung tinira mo katol?  #BBMSARA2022  #bbmsarauniteam2022  #NoToLeniKiko2022
8877,"LSS 😭  ""Bagong pilipinas, bagong muka. Isampal ko kaya ang suso ko sayong muka🎶""  Gaguuuuuu 😭 HAHAHAHAHHAHA #bbmsarauniteam2022"
8878,"THANK YOU Vice Mayor Baste for supporting our Future President. NakakaPROUD kayong dalawa ni BBM. Mga anak ng mga Famous Presidents but you are BOTH HUMBLE, at matulungin sa mga Nangangailangan🇵🇭  #BBMSaraUNITEAM2022 ❤️💚  https://t.co/zkSHPah06T"
8879,@rapplerdotcom #BBMSaraUNITEAM2022 #BBMSARA2022 will be the next President and Vice President of the Philippines and it will be a landslide victory.  https://t.co/7aN1ZAy9Nx
8880,@marortoll &amp; if she gets elected to occupy Malacañang - that’s exactly the quality of leadership we will have for the next 6yrs!   #LenLenLoser  #BBMSaraUNITEAM2022  https://t.co/vvoLewhTfw
8881,#BBMSaraUNITEAM2022 ❤️🇵🇭💚  https://t.co/1LvTy46NJ3
8882,"The Presidential Candidate that is oozing with POSITIVITY, the Calmest of Them all. He is my President on May2022🇵🇭  #BBMSaraUNITEAM2022 ❤️💚 #ctto  https://t.co/knkQKznRQ8"
8883,@yesbrix @RRD_Davao Will definitely vote for whoever this man endorses.  #BBMSaraUNITEAM2022
8884,"@Iam_Baneng The Woman In Red. (Red, as in BBM red 😂) #BBMSaraUNITEAM2022"
8885,"@rapplerdotcom Ganyan ang supporter ng mga BBM hindi bastos, hindi nambabato ng flyers at hindi nam bubuhos ng tubig, d ba mother? 😂😂😂 “Hate will never win” #BBMSaraUNITEAM2022 #BBMSARA2022 😁"
8886,Kapoy pero lingaw ang rally/caravan gahapon sugod gensan padulong ug Koronadal hahahah  City to city baaa saman ka  With utol and fam   #BBMSaraUNITEAM2022  https://t.co/6KQeuxg28D
8887,#SamarIsPink   Resibo po #BBMSARA2022 #BBMSaraUNITEAM2022 #bbmsaraangatsasouthcotabato
8888,@ShameOnYouPpl Nakakahiya naman sa kanila. Hindi kasi naka broadcast sa media. Tsk. #tahimiknaserbisyo #BBMSaraUNITEAM2022  https://t.co/lFyzluvVVy
8889,"Trucks of relief goods for the #TaalVolcano na nasa evacuation center,  from Team BBM thank you sa mga volunteers..  #MARCOSDUTERTE #BBMSaraUNITEAM2022  (c) @bongbongmarcos igs  https://t.co/tLShYsSGfc"
8890,"@1stylemomsi #BBMSaraUNITEAM2022  para hindi magulo pamamalakad. Pag may pinklawan na makakalusot sa senate, manggugulo lang yan. Go go go for the win. #MayNanaloNa hahaha"
8891,"How ironic, pink (labas) at green (loob) ang kulay ng bahay namin pero BBM-SARAH supporters kaming lahat 😂😂  #BBMIsMyPresident2022 #BBMSaraUNITEAM2022 #BBMSARAH2022"
8892,@MJ__Mondejar @HoneylizQuen @bongbongmarcos @smninews @DZAR1026 Rain or shine dagsa ang suporta ng #BBMSaraUNITEAM2022   Thank you for the love and support..  God bless Philippines.. 🙏
8893,ISA LANG MASASABI KO MGA KAKAMPUTANGINA DOUBLLEEEEEE TIME ABA anung petsa siraan niyo maiigi si BBM dahil habang Lalo niyo siyang dinadarag akala niyo natutuwa mga tao sa KAGAGUHAN niyo Lalo ka na @ogiediaz  na TANGA #BBMIsMyPresident2022  #BBMSaraUNITEAM2022  #Notolenikiko2022  https://t.co/craQK5CSs2
8894,@bongbongmarcos @smninews Daghang Salamat Polomolok..  #BBMSaraUNITEAM2022 #BBMIsMyPresident2022  https://t.co/DFfRdkfvCd
8895,@dzrh5 @HoneylizQuen @dzrhnews Thank you @basteduterte for the love and support #BBMSaraUNITEAM2022   @bongbongmarcos @indaysara  https://t.co/R0ZZIfD88i
8896,@awvillegass Follow niyo ko di ako troll HAHAHAHA #BBMSaraUNITEAM2022 ❤️💚
8897,"tapos yung mga kakampink puro share na ng kung ano ano abt VP Leni pero si bbm pa rin frontrunner sa mga surveys, yeah difficult to sell nga #BBMSaraUNITEAM2022"
8898,Ferdinand Bongbong Marcos Jr. is our future President of the Philippines ✌🇩🇯❤  @bongbongmarcos #BBMIsMyPresident2022  #BBMSaraUNITEAM2022  https://t.co/Oz4ScvYQzR
8899,"@bethangsioco Bayaran nyo na lahat ng artista singer para sa pa free concert ng nanay lugaw mo, ekis pa dn! Tangggapin nyo na. May nanalo na! hahaha #BBMSaraUNITEAM2022"
8900,ano ba yan? bakit nagttweet kayo ng mga may pabitin na statement?ibulong nyo naman sakin kahit konting clue lang😭 #BBMSaraUNITEAM2022
8901,Maraming salamat South Cotabato!!! Umulan ng pulang rosas! Grabe!!!  PARTIDA UMUULAN PA YAN HA! North Cotabato naman ngayon! Mabuhay ang Pilipinas! #BBMSARA2022 #BBMSaraUNITEAM2022 #SouthCotabatoForUNITEAM  #Halalan2022 #Eleksyon2022  (BBM's Facebook post)  https://t.co/lIHFH0rit8
8902,"SOLID #BBMSaraUNITEAM2022 of San Miguel, Leyte and Naval, Biliran  https://t.co/DOYxdf8GAu"
8903,"This is why: #NoToPinklawan #NoToLiberalParty #NoToFakeNewsMedia #NoToYellowHypocrisy #NoToYellowCult #NoToABSCBNFranchiseRenewalEver #RapplerFakeNews #NoToFeelingera  #BBMIsMyPresident2022 VOTE #BBMSaraUNITEAM2022 Ipasok sa Top 12: Gadon, Marcoleta, Roque, Teodoro"
8904,The face reaction say's it all hahahahahah  #BBMIsMyPresident2022  #BBMSARA2022  #BBMSaraUNITEAM2022  #NoToLeniKiko2022
8905,Ahahhaha... I love this one! They shouldn't be that bold if they are afraid of dictatorship. I wonder how much the other side paid them just to do such nasty stuff. #BBMSaraUNITEAM2022
8906,@redtswiftvers_ Imagine people holding a placard with these words:  B-oboto para sa Pilipinas B-oboto para sa Pilipino M-arcos para sa Pagbabago   nakakakilabot!   BRING BACK MARCOS #BBMSaraUNITEAM2022
8907,"Kung si PRRD ang ating “Tatay Digong”, si BBM naman ang ating “Papsi BBM”. Ikaw ang Papsi ko! He got this genuine smile that captures our hearts🥰. #BBMIsMyPresident2022 #MarcosAgain #PapsiBBM #BBMSaraUNITEAM2022  https://t.co/0S8IgvU22S"
8908,"yes, He was indeed a certified thief who stole the hearts of many Filipino people to vote for him to be the next PRESIDENT of The Republic of the Philippines.. #BBMSaraUNITEAM2022"
8909,#uniteam2022 #BBMSaraUNITEAM2022
8910,@Mael_Opreuce_88 @iamwhatiam300 Yellow TRASH turned pink!   #BBMSaraUNITEAM2022  https://t.co/BYypCGBOrh
8911,@ECHO898 Salamat.. goodluck din sayo dyan. konteng tiis nalang at matatapos natong ating mga pinaglalaban para sa pilipinas. godbless to you. #BBMSaraUNITEAM2022 ✌️❤️💚😁
8912,@KingnthonyR @rapplerdotcom Oo nga. Inggit ang binayad. 😂😂😂 #BBMSaraUNITEAM2022 #BBMSARA2022 😂😂😂  https://t.co/3Iy3FFYtpI
8913,Sad days are gone for the majority of Filipinos. The bright future is waving. #BBMSaraUNITEAM2022  Buti nagising na kayo sa katutuhanan. Hindi niu deserve ang may ganitong tao sa gobyerno. 👇🏼👇🏼👇🏼
8914,@inquirerdotnet @NCorralesINQ Partida ang lakas pa ng ulan nyan ❤️💚✌️👊  #BBMSaraUNITEAM2022
8915,@rosinante029 yes true po yan... Mindanao is for #BBMSaraUNITEAM2022... certified Mindanao ni bai❤️✌️💚👊
8916,@renDezAbei @IpeLustre @datumx11 #BBMSaraUNITEAM2022 #BBMSARA2022 😂😂😂  https://t.co/yQOOrs9had
8917,@IpeLustre #BBMSaraUNITEAM2022 #BBMSARA2022  https://t.co/aGQVmovmLW
8918,"If Leni completed her degree and Bongbong didn't, then why can I see that Bongbong has a better IQ than her?   #NoToLeniKiko2022  #BBMSaraUNITEAM2022"
8919,@PTVph Tunay na malakas!! #BBMSaraUNITEAM2022
8920,"Mahilig na pala talaga makipag-kamay si BBM since bata pa sya.   Yung 37 years old @bongbongmarcos noon,  at yung caravan ngayon walang pinag kaiba, ang daming tao!  #BBMIsMyPresident2022 #BBMSaraUNITEAM2022  https://t.co/n7ua7k2DK1"
8921,@TpMjane Ganyan sumagot pag hindi memorized and rehearsed ang mga sagot. Galing Sa puso at isip. #BBMSaraUNITEAM2022 👏👏👏
8922,75k people filled the Paglaum Stadium during asenso bacolod kick off party. Eh kasya naman pala yung ganon kadaming tao.🤷‍♀️  #BBMSaraUNITEAM2022  #LeniKiko2022  #bacolodcity  https://t.co/exrgKZqOS7
8923,@BisayangIlokano Because all of them are garbage Politicians they are all puppet only of Oligarch✌️👊🇵🇭 #BBMIsMyPresident2022  #BBMSaraUNITEAM2022
8924,Hmm lasang next president. Haha. Labas mga feeling lawyer. #BBMSaraUNITEAM2022  https://t.co/Y8aoSu88Q6
8925,wtf is this?  #BBMSaraUNITEAM2022 #NeverAgain  https://t.co/eP607KHqwR
8926,#BBMSaraUNITEAM2022  @bongbongmarcos @indaysara  https://t.co/Ha9tSMy4Ny
8927,Yaaaay ❤️💚#BBMSaraUNITEAM2022  https://t.co/f0jweIM1cy
8928,Kaloka ka @lenirobredo flyers nyo oh..parang tuloy tuloy ng mababawasan ang rating at voters mo..panira pa more!!.#BBMSaraUNITEAM2022 pa din❤💚🇵🇭✌
8929,"parang nagiging trend na mag chant ng ""BBM"" kahit saan. 😊 Victory party yarn? Ipagpatuloy ang sigaw ""BBM"" hanggang Mayo 9.  BRING BACK MARCOS #BBMSaraUNITEAM2022  #BayanBabangonMuli  #MarcosLatta  https://t.co/oEeFPgzsLa"
8930,T H I S! #BBMIsMyPresident2022  #BBMSaraUNITEAM2022
8931,"Im so disappointed with my kakampink classmates in high school. Taas pa naman respeto ko sakanila kasi cream of the crop eh, pero yung ugali ❌  Mas humble pa tong mga BBM supporters na sinasabihan nyong bobo kaysa sainyo na U* graduate pero toxic👎🏼  #BBMSaraUNITEAM2022"
8932,@jd_specter @balnella @aavel Good idea Sir kasi it looks like Russian flag..instead of white stripe tama na 3 stars representing 3 main islands of the Philippines. #BBMIsMyPresident2022 #BBMSaraUNITEAM2022
8933,@salpanalopanelo you are 1 of my sentor po... solid #BBMSaraUNITEAM2022  po ako... ❤️✌️💚👊
8934,@bongbongmarcos @canete_darwin #BBMSaraUNITEAM2022  https://t.co/nYCu5NxICC
8935,#BBMSaraUNITEAM2022❤💚LET'S not Lose the CHANCE TO BE GREAT AGAIN 🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭  https://t.co/cfaHznZZlp
8936,My love ang poge mo 😂😍👊🏽BASTE #Duterte  #SouthCotabatoForUNITEAM #BBMSaraUNITEAM2022 #BBMIsMyPresident2022 🇵🇭✌🏽❤️💚  https://t.co/5yxTnQxjjN
8937,Thank you 🙏🏽 #BBMIsMyPresident2022 Uniteam for the win! #BBMSaraUNITEAM2022 🇵🇭✌🏽❤️💚👊🏽
8938,"BOBA na napaka-SINUNGALING pa! Publicity STUNT pa more! #LenLenLoser  #BBMIsMyPresident2022  #SMNITheDeepProbe  VOTE #BBMSaraUNITEAM2022  Ipasok sa TOP 12: Gadon, Marcoleta, Roque, Teodoro"
8939,"This!🌹🌹🌹 #BBMIsMyPresident2022 #SMNITheDeepProbe #AVEL VOTE #BBMSaraUNITEAM2022  Ipasok sa Top 12: Gadon, Marcoleta, Roque, Teodoro"
8940,"This! 💣💣💣 #BBMIsMyPresident2022 #SMNITheDeepProbe VOTE #BBMSaraUNITEAM2022  Ipasok sa Top 12: Gadon, Marcoleta, Roque, Teodoro"
8941,"#BBMIsMyPresident2022  #SMNITheDeepProbe  VOTE #BBMSaraUNITEAM2022  Ipasok sa Top 12: Gadon, Marcoleta, Roque, Teodoro"
8942,@oo_paul10 @iamwhatiam300 Hahahha lol never again to dilawan pink #NoToLeniKiko2022 and yes to #BBMIsMyPresident2022  ✌🏽❤️💚🇵🇭#BBMSaraUNITEAM2022 UNITEAM WILL WIN! Taga mo sa bato ni darna yan 😂 Kahit Sino pang artista ilabas nyo waley
8943,Video of the same ability to call the shots from afar. BBM's 12 year experience as an executive shows. #BBMIsMyPresident2022  #BBMSaraUNITEAM2022
8944,"Brilliant BBM wowed the crowd.  ""I am optimistic because our biggest asset is the Filipino people. I have travelled all over the world. I have not met a better people than Filipinos.""   #ProudFilipino taas noo kahit kanino. #TruePatriot  #bbmsarauniteam2022  https://t.co/dVLZ84gu0t"
8945,Nandito na siya sa Gen San!✌️ #BBMFORPRESIDENT2022  #SaraDuterteForVP2022  #bbmsarauniteam2022  #GenSanforBBMSARA #SamasamaTayongBabangonMuli  https://t.co/oAeRSmqJ9R
8946,#BBMSARA2022 #BBMSaraUNITEAM2022 in General Santos City today  BRING BACK MARCOS #SouthCotabatoForUNITEAM  (DZRH News Facebook livestream)  https://t.co/5OzmwJxVS1  https://t.co/jUaS6T2Koe
8947,@InaReformina @ABSCBNNews He is well loved by so many Filipinos. #BBMSaraUNITEAM2022
8948,"Another FAKE NEWS ... Since u could not deny the fact that they already have a very stronghold in our country, now u try to messed up with our OFWs who are diligently working for their families here. Filipinos are no longer that dumb nor naive unlike before. #BBMSaraUNITEAM2022"
8949,this was my vote 2016.. seeing D30 performance and how leni cooperate kung naging CONSTRUCTIVE opposition ka lang sana.. yung video mo sa UN ang sumira sa kakayanan mong sumunod kay D30! PERIOD! #BBMSaraUNITEAM2022  https://t.co/PU8GGu7TVF
8950,"Yes, Gensan is not pink. #BBMSaraUNITEAM2022  https://t.co/SI1Qxkqa73"
8951,Backround green and red ❤️💚 Respect my choice and I'll respect yours. #BBMIsMyPresident2022  #BBMSaraUNITEAM2022  https://t.co/zJFdlI5bdT
8952,"Waley, flawless si BBM sa SMNI Deep Probe.  Entrada pa lang, tapos na, malinaw na, may panalo na.  Congrats SMNI. 1.7+M  views so far, for a very constructive format.  Mabuhay kayo hangga't gusto nyo.  #SMNITheDeepProbe  #BBMIsMyPresident2022  #BBMSARA2022  #BBMSaraUNITEAM2022"
8953,@mingmingmew @DennisPascual40 @LouieDevan @Melbert15227228 @gmanews @bongbongmarcos Walang pagkakaiba yan dun sa eksena ni Trollanes este Trillanes against PRRD nung talagang makikita na nilang sure winner na sya. Ngayon naman panay panay ang paninira kay
8954,Eto Yung may TOTOONG Plano para sa bayan  #BBMIsMyPresident2022  #BBMSARAuniTeam2022  #BBMForPresident  https://t.co/YV4HNM7ssK
8955,#BBMSARAuniTeam2022  https://t.co/rVHvC9lEWB
8956,@SpecOpsAirForce We call that #BwakanangJutangJilinaMo bahala sila basta #BBMSARAuniTeam2022 ✌🏻❤️👊💚🇵🇭💯
8957,"Oh tamaan kung sino tatamaan ha, buti pa yung pambatong presidente namin mabait,marespeto,hindi nang aapi,behave lang.🤭  #BBMIsMyPresident2022  #BBMSARAuniTeam2022  #❤️💚  https://t.co/aGsQDCF9fr"
8958,"The reason why I am for BBM. He is a deep thinker and a realist. Truly an intelligent man. ❤️💚  #BBMIsMyPresident2022  #BBMFORPRESIDENT2022  #BBMSARAuniTeam2022  Marcoleta, Gadon, Roque, Teodoro and Villar for senators"
8959,@EDENAGU43721338 Uy parang Lodi Sara ko yan ah! #BBMSARAuniTeam2022 #saraduterte #saraduwag  https://t.co/GLttxnxjrL
8960,@quency_martinaC Sana Kasi totoong Feynklawans lahat Yan? Kaso majority Jan is for the 1k Lang hahah Get the Ayuda pero #BBMSARAuniTeam2022 Kami! Mga ugok! ✌🏻❤️👊💚🇵🇭💯
8961,"❤️💚❤️💚❤️💚  #BBMIsMyPresident2022  #BBMFORPRESIDENT2022  #BBMSARAuniTeam2022  Marcoleta, Gadon, Roque, Teodoro at Villar for senators"
8962,Sobrang interasado talaga ang tao kay BBM. ❤️💚✌️ #BBMIsMyPresident2022  #BBMSARAuniTeam2022
8963,Mga #OFWs and Seafarers ..... Be ready na daw to pay TAXES ha. Thanks to the Marcoses that you all idolized😅😅  #CAMANAVAisPink  #BBMSARAuniTeam2022  https://t.co/Y8OUWAbRiV
8964,@rapplerdotcom guest si Lugaw 😂 laban sa #SMNITheDeepProbe. Lutang ang mga viewers nila 🤣😂 #LenLenLoser 🤪 #BBMSARAuniTeam2022 ♥️💚  https://t.co/PzumfQudUR
8965,It becomes clearer that Philippines will still be in good hands as Tatay steps down the post. Couldn't be more prouder as a Filipino. Marcos is back !   #SMNITheDeepProbe #BBMSARAuniTeam2022 #BBMIsMyPresident2022
8966,thxz sa support miss jenny at liza para kay bbm at sara💚❤✌🏼 ang gnda niyu pung dlwa!! kung ang kakampenkz may ariana kmi may blckpenk😍😍❤💚✌🏼  #BBMSARAuniTeam2022 #BBMIsMyPresident2022  https://t.co/MiXF5OhVMj
8967,"BBM:  ""I have travelled all over the world, I have not met the better people than Filipinos.""  That's our proud future President!🇵🇭❤️💚  #SMNITheDeepProbe #BBMIsMyPresident2022  #BBMSARAuniTeam2022  #BBMSARA2022  #saraduterte"
8968,"@MamaPiaya Seriously. 🤣 I live in Mabolo, Cebu City but currently in Davao City ‘cause of work and I can assure you all na hindi umabot ng 1% ang supporters nya dito. #BBMSARAuniTeam2022 BBMSARA LANG SAKALAM ✌️👊❤️💚🍔"
8969,Napag-isipan ko na po. #BBMSARAuniTeam2022
8970,#SMNITheDeepProbe #smni #BBMForPresident #BBMSARAuniTeam2022 #BongbongForPresident ♥️💚
8971,what? last question na! #SMNITheDeepProbe  #BBMSARA2022  #BBMSaraUNITEAM2022
8972,BBM is so ready......IT'S HIS TIME NA TALAGA MGA KABABAYAN!!!! #SMNITheDeepProbe  #BBMSARA2022  #BBMSaraUNITEAM2022
8973,AGREE!!!! #SMNITheDeepProbe  #BBMSARA2022  #BBMSaraUNITEAM2022
8974,BBMs plans for sustainable  ENERGY NILATAG LAHAT ! 💚❤💚❤💚 #BBMSaraUNITEAM2022
8975,Wow grabe  ang daming plano ni BBM ABOUT ENERGY! #SMNIDeepProbe  #BBMSaraUNITEAM2022
8976,#SMNITheDeepProbe  #BBMSARA2022  #BBMSaraUNITEAM2022
8977,Full support ang mga EDUKADO at GWAPONG anak ni Paps. #SMNITheDeepProbe  #BBMSARA2022  #BBMSaraUNITEAM2022  https://t.co/nfYTpqIoOY
8978,Si Paps na kasunod!!!!  #bbmsara2022 #BBMSaraUNITEAM2022  https://t.co/u1PNFAxMrN
8979,"BBM tayo, numero siyete sa balota. #BBMSARAuniTeam2022  https://t.co/MYr2y3wVCj"
8980,Nice one FPJPM!✌️👊❤️💚 #BBMSARA2022  #bbmsarauniteam2022  https://t.co/elx4rxDjc6
8981,"@nurse_lips Hahaha, gusto ko ung post mo! Basta #bbmsarauniteam2022 witty talaga 😉👊✌"
8982,@kojdomingo @paulsoriano1017 @bongbongmarcos Pikit ka na lang hahahha ikaw nagpapakamatay mang troll liit nman ng bayad hahaha payt  #NoToLeniKiko2022  #LenLenLoser  #BBMIsMyPresident2022  #bbmsarauniteam2022
8983,@Jasnoza Hindi bsta trapo yan tingin tlga nila sa mga PILIPINO basura eh kagaya ng mga kakampinks na kung manghamak ng kapwa nila hampaslupa pati may kapansanan binubully tas yan ang gsto ng simbahan...  #NoToLeniKiko2022  #BBMIsMyPresident2022  #bbmsarau
8984,#bbmsarauniteam2022 ❤️❤️💚💚✌️✌️👊👊  https://t.co/k8WD594XXs
