,date,tweet
1251,3/22/2022,themba fans our boy doesnt need a strong one to compete with him so lets vote for terry or mpho so that the other guy can come hoe
1252,3/22/2022,out here collecting phone numbers from everyone in the house so i can for on every platform because our girl needs to win hy
1253,3/22/2022,litbombs we are not decampaigning any housemate we just keep on thanking themba and hyping libo
1254,3/22/2022,o bogela
1255,3/22/2022,im gonna need themba on after winning the ghost does great moves like its no ones business
1256,3/22/2022,was part of the alliance please use your power to save our girl terry and let the alliance be together again in the finale
1257,3/22/2022,libo you took care of the small bird earlier
1258,3/22/2022,terry five terry 5 lets terry 5 them baba
1259,3/22/2022,we got you terry if you had terrys back all along this is where youre needed most lets get our girl to the top 5
1260,3/22/2022,was it in or that was in
1261,3/22/2022,i was also emotional this morning im glad he chose libo
1262,3/22/2022,what game did your fav play themba did the most this season and you know that stop hating
1263,3/22/2022,bbmzansi bigbrothermzansi thato is a fighter she fought till the very last second let us also give it our very best shot come on shippers
1264,3/22/2022,this here is was life gone of and era
1265,3/22/2022,so because themba didnt choose your fav manje he will not win kanjani were you going to vote for him instead of your fav ayyi make it make sense
1266,3/22/2022,sebaqalile o themba has lost me as a fan
1267,3/22/2022,this is a game it shouldnt be taken as a friendship game it will lose its momentum i still feel that biggy would have be fair to others especially thato and sisi tamara those guys derseve the spot on finale witout fail biggy reconsider please otherwise will be a joke
1268,3/22/2022,naisip ko lang parang nagleni nalang halos lahat ng artista para hindi sila mabash like toni g
1269,3/22/2022,i thought he was going to choose gash1 but bcoz he ddnt wanna coz tension between da couple referring to thato i think he made a gud decision m so crossing my fingers for gash1 to find a spot xem
1270,3/22/2022,eto ang tunay na 100k landslide victory like
1271,3/22/2022,so themba was up the whole night to save tulz nd libo
1272,3/22/2022,yho i thought gash will be chosen this time together with libo or mpho
1273,3/22/2022,themba not for the 2mil
1274,3/22/2022,as litbombs we love and respect themba whether he chooses our libo or notthemba has been good to liboat this point he is facing a tough time now hope he chooses well
1275,3/22/2022,kodwa tulz bethunawaza wasibulala nge mucus ndoda
1276,3/22/2022,bakit kaya ung iba di makapaniwala na maraming supporters si leni robredo ang dami namang videos at real time evidence pero sila rin ung mga naniniwala sa tallano gold kahit ang dami nang nagdebunk
1277,3/22/2022,its all of them versus when they lose that would be a shame
1278,3/22/2022,wow aware sa credentials at achievements ni pag si na ang usapan tanga tangahan
1279,3/22/2022,so this is it
1280,3/22/2022,asinavalo litbombswe were ready even from last of last week to save libo
1281,3/22/2022,i think all housemates will be up today except for hoh themba
1282,3/22/2022,i dont wanna lie themba has shown us once again why we need to work extra hard to get him that money
1283,3/22/2022,share this thread
1284,3/22/2022,themba is very creative shame the guy is exhausted but he looks like he is leading them
1285,3/22/2022,gash1
1286,3/22/2022,come libocome
1287,3/22/2022,super likemy real president
1288,3/22/2022,hays
1289,3/22/2022,ok this another twist of hoh judging by themba participating also
1290,3/22/2022,leni o bbm
1291,3/21/2022,why shouldnt we what lie would he gain i also never watched big brother after s2
1292,3/21/2022,naiyak ako everytime i watched this video galing sa puso ang pagmamahal nmin sa iyo bbm buong family ko ang boboto sa inyo at kay sara uniteam may malasakit sa mga pilipino at pagmamahal ss ating bansa and sara uniteam
1293,3/21/2022,convicted guilty based on evidences if youre pissed off with these words you are one of them
1294,3/21/2022,magtapatan tayo sino ang kandidato mas karapatdapat na maging pangulo ng pilipinas si o si sundin lamang ang inyong konsensiya
1295,3/21/2022,n
1296,3/21/2022,i will be a forever loyalist no matter what
1297,3/21/2022,mangingisda nagipon ng pang bigay kay bbm para sa kampanya
1298,3/21/2022,marami rami na ring nasirang pagkakaibigan dahil sa papalapit na goods pa ba kayo ng friends niyo
1299,3/21/2022,nakakaiyak naman gov lolo barya lang yan sa ninakaw sayo at sa buong samabayanang pilipino ninakawan na nga ang taong bayan may mga tao paring bulag sa katotohanan nakakaiyak
1300,3/21/2022,just look at ulibo today le bhayi lake akali beki phansi you know why cause he knows ukuthi akumelanga lithithwe omonye ubuntu nfa phandla kwakhe so what he did ku bhayi laka mpho he knew ukuthi hewas wrong
1301,3/21/2022,pakitaan mo ng reliable saka factchecked article tungkol kay kahit di naman nila binasa kunwari alam na nila lahat
1302,3/21/2022,hirap makipagargue sa mga supporter online laging response sayo troll lenilugaw pinklawan bayaran saka npa wala na bang bago kayo din naman bumoto kay leni nung 2016
1303,3/21/2022,salamat nga pala doon sa mga umaattend ng debate nalalaman namin kung ganu kasama mga plataporma nyo at ganu kasasama mga ugali nyo
1304,3/21/2022,who will you vote for as the next presidential candidate for bola tinubu pdp and apc
1305,3/21/2022,this video made me cryyy
1306,3/21/2022,gibi shoes a shoe company from marikina gave and of some customized kicks
1307,3/21/2022,its all about worshipping money amp not god thats what i think of paul soriano who influenced toni gonzaga to join dahil yayaman sila wala na kasing abs cbn so si toni sumama na for money sake never naman nagpakita ng christian values si paul ever since
1308,3/21/2022,you can see the tiredness on his face but he will never give up for the filipino people the fight will continue and we will not leave you our president bongbong marcos
1309,3/21/2022,niblock acoh
1310,3/21/2022,tayo ay mga anak ng pasig at mga anak ng fuschia mga ka sali na mas masaya dito sa sabaysabay na pagkanta ng titanium at roar plus dahil
1312,3/21/2022,kapal ng mukha mo bobong marcos sa dami ng bayaran mong trolls ikaw pa biktima huwag kami
1313,3/21/2022,massa sebut bbm bersubsidi untuk jasa transportasi umum jalur trans papua barat menjadi terbatas bahkan kesulitan mendapatkan bbm subsidi jenis solar
1314,3/21/2022,kung sila lenibbm sa 2022 ako sayo pa rin sa 2022
1315,3/21/2022,bbm sara news in taiwan late upload fullgtgt
1316,3/21/2022,what happened between themba and mpho wabadimo
1317,3/21/2022,hinde na kailangan xa sa bansa natin wala naman xa nagawa sa bayan natinkaya mga ofw mag isip ng mabute
1318,3/21/2022,full force na ung rosa movement desperate moves ng kakampinks si ang president namin wag kayong ano
1319,3/21/2022,wow ganda ng kicks
1320,3/21/2022,friends tara na sumama at makinig masaya dito
1321,3/21/2022,duwag sino ba unang umatras sa unang debate diba isa ang lutang leni mo kapal naman ng apog mong magsabing duwag si wla na bang ibang maibato kundi magnanakaw na wla naman kayo sapat na ebidensiya isa ka ring nuk
1322,3/21/2022,mark my words
1323,3/21/2022,how to trigger a lovely kakampink
1324,3/21/2022,very moving i hope all politicians take this seriously some might be supporting another candidate but this fish vendor shows how filipinos love and how we desperately need a good leader hence this should also remind us to vote for the right candidates come
1325,3/21/2022,now fans are calling terry terry wabadimo hay you are quick shame
1326,3/21/2022,found this on tiktok and i just wanna say to the bbm supporters na i respectfully and sincerely hope that this serves as an eye opener to reconsider other options whats the purpose of running for a higher position if youre always absent please lang vote wisely
1327,3/21/2022,since bbm is comfirmed to attend smni debates if only i would given an opporunity to ask him heres some threads on my questions
1328,3/21/2022,hala
1329,3/21/2022,bebe em
1330,3/21/2022,babaeng bikolana mananalo
1331,3/21/2022,praying and rooting for them god bless bbm and sara duterte
1332,3/21/2022,while s elite supporters awaits at her concert sipping expensive lattes heres manang offering her days earnings from selling fish to s campaign bless her heart
1333,3/21/2022,you seem to be forgetting that your nanay is absent also in the smni very first presidential debate if the second placers are dying to face then they should have attended the debate
1334,3/21/2022,wala kaming pake kung imamyday pa ni ariana o ng ibang sikat dyan bbmsara parin mananalo
1335,3/21/2022,ph pres election 2022 collectible
1336,3/21/2022,pula na green pula na green
1337,3/21/2022,created th animosity in th house thn now is abt libo th 2 girls ar on his case amp is not intervening it now put libo in a bad picture i am not libos supporter bt is not fair 2 him also libo was suppose 2 take th cloth bck 2 bcos he was sent by him
1338,3/21/2022,pero bakit may harang search nila lahat ng rally karamihan may harang talaga sabi naman niya mag search di ba
1339,3/21/2022,its the entitlement for me
1340,3/21/2022,ahhahahahahahahq lugod pagreview
1341,3/21/2022,i know libo did gash bad but at this point i feel bad for him mpho is very toxic and very bad hearted and now people are dancing to her tune because she manipulates them satan that one
1342,3/21/2022,keep it moving libo 20
1343,3/21/2022,lang sakalam
1344,3/21/2022,my future president
1345,3/21/2022,haibo bayamqhela aba ulibo shame its a game for goodness sake and he was instructed who has time to think and take things sooo personal on argh i wish libo would win the 2m basile aba
1346,3/21/2022,yhu gash1 thoughhe is trying to defend libo from these toxic housemates without any win and he end up saying im sorry guys i dont know what to say
1347,3/21/2022,marcos saying magaral tayo ng mabuti at magresearch at magbasa ng libro dahil siya ang apektado ng fake news coming from the person na hanggang special degree lang at hindi nag graudate ni mismo oxford na ang mismong nagsabi niyan gaguhan 101 with the
1348,3/21/2022,so true they are so aggressive check out david laass video
1349,3/21/2022,my president
1350,3/21/2022,david vs goliath   vs lowest survey of 15 is like small david highest survey of 60 is like goliath david defeated killed goliath 1 samuel 17
1351,3/21/2022,yoh terryamp mpho will go onamp on about this libo thingamp taking their clothing yet big brother instructed him to do so yoh this is so annoyingamp childish
1352,3/21/2022,terry is not going to make the top 5 serves her right shes a mean girl
1353,3/21/2022,i want you to raise your hand if youve been personally victimized by
1354,3/21/2022,this years big brother challenges are ruthless big brother doesnt have a heart
1355,3/21/2022,almost 137k  ang nag dalo sa campaign rally ng lenikiko dahil kila benampben
1356,3/21/2022,for sale
1357,3/21/2022,naku po d yan aatend yan c robredo dun wala yan mukhang ihaharap sa robredo will never never be a president
1358,3/21/2022,maraming salamat sa pag bisita sa aming lalawigan
1359,3/21/2022,bbm
1360,3/21/2022,now i see people are being nice to the terminator thee goat bra themba
1361,3/21/2022,yhoo themba o strong shame
1362,3/21/2022,one on one debate with why not try to attend on mar26 huwag puro ngawa we did not know that youre now a big tyrant
1363,3/21/2022,ako lang ba nakaka notice na bawat campaign rally ng e sinisiraan si duhhh how rude naman kayo hahhaha sinasabe nyong magnanakaw e maraming project na matapos e yung nyo gagawa gawa nang project hindi pa magawa ng maayos hayssttt
1364,3/21/2022,ako lang ba nakaka notice na bawat campaign rally ng e sinisiraan si duhhh how rude naman kayo hahhaha sinasabe nyong magnanakaw e maraming project na matapos e yung nyo gagawa gawa nang project hindi pa magawa mang mayor hayssttt
1365,3/21/2022,there is someone using his name they keep telling us ku fb he gained more fans than the real thembabroly the ghost king the money is ghosted
1366,3/21/2022,dares to oneonone debate bbm should give this guy a mirror instead
1367,3/21/2022,may nagdadasal din naman kay si satanas
1368,3/21/2022,n0 t0 negative campaigning tax evader
1369,3/21/2022,for more than 6 years nilait at inalispusta tayo ng mga pa woke at feeling elite na kakampinks tapos ngaun gsto nyong iboto namin si leni or wag iboto si at ng ano kayo sinuswerte 60 kame 15 lang kayo we dont need to convince you posers
1370,3/21/2022,ilocos daw mahirap even though marcoses are there for decades lets hear it directly from people who lives in ilocos or who went to ilocos kamusta kayo jan mahirap ba talaga buhay nyo sa ilocos
1371,3/21/2022,keren pertamina sukses uji coba produksi bbm dan pelumas khusus racing
1372,3/21/2022,di tengah lonjakan harga minyak dunia harga bbm non subsidi ri terendah di asean
1373,3/21/2022,for president for vpresident
1374,3/21/2022,for the president
1375,3/21/2022,unity daw eh 50 million mga pilipino nagbabayad ng buwis bakit si marcos hindi united dito pinipili lang kung saan gusto
1376,3/21/2022,thembabroly we proud of you mthimbane the money is ghosted themba for millions
1377,3/21/2022,one sided lang kayo
1378,3/21/2022,nothing much they continued the veto power game and themba won and he has the chance to select two people with him to the final and who wins hoh this night too has the chance to go to finals so those who will be up tonight for voting only one p
1379,3/21/2022,comparing toni g to ariana g leni ariana g for hype of their own song worldwide pop star yun lang toni g local artist at halos lahat ng pamilya my silbi sa election
